tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
322,11:58.9,17:21.7,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42444,Customer,1969,0
329,12:02.1,17:31.4,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42518,Customer,1969,0
302,12:24.7,17:27.3,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42410,Customer,1969,0
507,12:49.9,21:17.1,3639,Harborside,40.7192517,-74.034234,3213,Van Vorst Park,40.71848892,-74.04772663,42498,Subscriber,1986,1
407,14:51.1,21:38.1,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,42582,Subscriber,1996,1
193,16:21.1,19:34.5,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42361,Subscriber,1981,1
223,18:44.6,22:28.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42106,Subscriber,1969,1
603,21:38.3,31:41.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,42431,Subscriber,1987,1
680,21:38.4,32:58.7,3186,Grove St PATH,40.71958612,-74.04311746,3220,5 Corners Library,40.73496102,-74.05950308,42157,Subscriber,1989,1
182,21:42.4,24:45.2,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42501,Subscriber,1990,1
200,22:05.2,25:25.2,3679,Bergen Ave,40.72210379,-74.071455,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42596,Subscriber,1968,1
778,23:36.2,36:34.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3679,Bergen Ave,40.72210379,-74.071455,42184,Customer,1969,0
723,27:39.9,39:43.3,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,42105,Subscriber,1997,2
348,27:45.1,33:33.5,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42421,Subscriber,1961,2
145,27:52.5,30:18.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42623,Subscriber,1989,1
217,29:07.3,32:44.4,3481,York St,40.71649,-74.04105,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42606,Subscriber,1958,1
610,30:17.9,40:28.4,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,42150,Customer,1986,1
846,31:11.3,45:18.2,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42401,Subscriber,1969,2
84,34:55.4,36:19.8,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42163,Subscriber,1985,1
181,36:50.2,39:52.0,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,42490,Subscriber,1969,0
180,36:50.4,39:50.8,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,42236,Subscriber,1969,0
95,40:51.2,42:26.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42244,Subscriber,1990,1
266,42:40.2,47:07.1,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42442,Subscriber,1983,1
586,45:45.8,55:32.3,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978,-74.04963791,42180,Subscriber,1990,1
606,46:32.4,56:38.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42502,Customer,1969,0
973,49:11.4,05:24.4,3214,Essex Light Rail,40.7127742,-74.0364857,3638,Washington St,40.7242941,-74.0354826,42629,Subscriber,1984,1
939,49:16.3,04:56.0,3214,Essex Light Rail,40.7127742,-74.0364857,3638,Washington St,40.7242941,-74.0354826,42562,Subscriber,2000,1
917,49:36.3,04:53.3,3214,Essex Light Rail,40.7127742,-74.0364857,3638,Washington St,40.7242941,-74.0354826,42145,Customer,1969,0
682,49:48.1,01:10.4,3280,Astor Place,40.7192822,-74.07126188,3185,City Hall,40.7177325,-74.043845,42577,Subscriber,1962,1
1012,49:52.1,06:44.6,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42275,Subscriber,1987,1
415,52:07.4,59:02.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42596,Subscriber,1985,2
1016,53:02.3,09:59.1,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,42143,Subscriber,1982,1
482,54:10.0,02:12.6,3206,Hilltop,40.7311689,-74.0575736,3196,Riverview Park,40.7443187,-74.0439909,42636,Subscriber,1992,1
1037,54:14.9,11:32.0,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.0337589,42533,Subscriber,1991,2
1028,54:34.6,11:42.8,3206,Hilltop,40.7311689,-74.0575736,3202,Newport PATH,40.7272235,-74.0337589,42460,Customer,1989,2
618,00:58.2,11:16.4,3681,Grand St,40.71517768,-74.03768331,3209,Brunswick St,40.7241765,-74.0506564,42614,Subscriber,1984,1
612,01:05.6,11:17.9,3681,Grand St,40.71517768,-74.03768331,3209,Brunswick St,40.7241765,-74.0506564,42531,Subscriber,1989,2
878,07:23.3,22:01.7,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,42390,Customer,1969,0
290,08:04.0,12:54.9,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,42400,Subscriber,1979,1
1375,10:24.6,33:20.4,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,42133,Subscriber,1983,1
274,14:27.4,19:02.4,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,42432,Subscriber,1977,1
141,15:18.1,17:39.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42127,Subscriber,1979,1
454,16:35.1,24:10.0,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,42107,Subscriber,1969,2
1072,16:53.0,34:45.8,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,42275,Subscriber,1981,2
1053,17:08.2,34:41.3,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,42582,Customer,1969,0
575,18:32.4,28:08.0,3206,Hilltop,40.7311689,-74.0575736,3193,Lincoln Park,40.7246051,-74.07840595,42159,Subscriber,1991,2
611,18:57.8,29:09.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42201,Subscriber,1989,1
532,20:12.3,29:05.2,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42460,Customer,1969,0
207,21:39.0,25:06.3,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,42360,Subscriber,1994,1
407,23:40.8,30:28.4,3640,Journal Square,40.73367,-74.0625,3203,Hamilton Park,40.72759597,-74.04424731,42315,Subscriber,1987,1
645,25:18.3,36:03.7,3678,Fairmount Ave,40.72572614,-74.07195926,3483,Montgomery St,40.71942,-74.05099,42198,Subscriber,1972,1
589,29:16.4,39:06.2,3196,Riverview Park,40.7443187,-74.0439909,3206,Hilltop,40.7311689,-74.0575736,42636,Subscriber,1989,0
492,32:06.3,40:19.3,3196,Riverview Park,40.7443187,-74.0439909,3206,Hilltop,40.7311689,-74.0575736,42154,Subscriber,1992,1
143,33:49.8,36:13.1,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,42306,Subscriber,1984,1
1333,34:55.3,57:08.7,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42133,Subscriber,1983,1
399,48:56.0,55:35.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42501,Customer,1989,1
487,59:06.5,07:14.0,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,42117,Subscriber,1968,2
152,59:44.8,02:17.3,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42337,Subscriber,1982,2
145,59:45.7,02:11.6,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42361,Subscriber,1970,1
239,59:56.2,03:55.9,3205,JC Medical Center,40.71653978,-74.04963791,3273,Manila & 1st,40.72165072,-74.04288411,42180,Subscriber,1975,1
239,00:53.3,04:53.2,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,42387,Subscriber,1963,1
463,01:00.5,08:44.2,3194,McGinley Square,40.72533993,-74.06762213,3483,Montgomery St,40.71942,-74.05099,42448,Customer,1969,0
783,02:12.9,15:16.3,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,42246,Subscriber,1950,1
215,02:34.1,06:09.8,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,42596,Subscriber,1983,1
291,03:29.1,08:20.4,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42461,Subscriber,1980,1
642,10:53.1,21:35.8,3209,Brunswick St,40.7241765,-74.0506564,3199,Newport Pkwy,40.7287448,-74.0321082,42403,Subscriber,1993,2
631,11:00.2,21:31.5,3209,Brunswick St,40.7241765,-74.0506564,3199,Newport Pkwy,40.7287448,-74.0321082,42144,Subscriber,1990,1
658,11:12.1,22:11.0,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3483,Montgomery St,40.71942,-74.05099,42550,Customer,1996,2
202,12:36.2,15:58.8,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,42617,Subscriber,1957,1
173,13:01.2,15:55.0,3481,York St,40.71649,-74.04105,3186,Grove St PATH,40.71958612,-74.04311746,42317,Subscriber,1984,1
860,14:12.0,28:32.7,3213,Van Vorst Park,40.71848892,-74.04772663,3273,Manila & 1st,40.72165072,-74.04288411,42216,Subscriber,1986,1
240,16:50.6,20:50.7,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42540,Subscriber,1989,1
163,17:38.1,20:21.2,3639,Harborside,40.7192517,-74.034234,3275,Columbus Drive,40.7183552,-74.03891444,42316,Subscriber,1983,1
532,20:44.8,29:37.7,3202,Newport PATH,40.7272235,-74.0337589,3273,Manila & 1st,40.72165072,-74.04288411,42188,Subscriber,1981,2
231,21:46.1,25:37.2,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,42106,Subscriber,1960,1
432,21:55.3,29:08.2,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42564,Subscriber,1977,1
309,26:02.6,31:12.3,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,42529,Subscriber,1988,1
366,26:22.2,32:28.7,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42404,Subscriber,1981,1
365,26:28.6,32:34.3,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42629,Subscriber,2000,1
363,26:30.5,32:33.9,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,42158,Subscriber,1984,1
309,31:29.6,36:38.8,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42341,Subscriber,1994,1
543,34:25.5,43:28.6,3678,Fairmount Ave,40.72572614,-74.07195926,3220,5 Corners Library,40.73496102,-74.05950308,42580,Subscriber,1970,1
3001,34:32.2,24:33.9,3195,Sip Ave,40.7308971,-74.06391263,3640,Journal Square,40.73367,-74.0625,42486,Subscriber,1998,1
347,34:41.4,40:28.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3639,Harborside,40.7192517,-74.034234,42494,Subscriber,1993,1
2658,35:35.5,19:54.5,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3202,Newport PATH,40.7272235,-74.0337589,42465,Subscriber,1994,1
111,37:17.8,39:08.9,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42144,Subscriber,1975,1
206,42:02.2,45:29.1,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42368,Subscriber,1988,2
554,44:33.4,53:48.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42322,Subscriber,1980,2
184,44:54.0,47:58.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42327,Subscriber,1979,2
337,45:26.9,51:04.3,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,42167,Subscriber,1984,1
101,46:55.4,48:36.4,3273,Manila & 1st,40.72165072,-74.04288411,3186,Grove St PATH,40.71958612,-74.04311746,42216,Subscriber,1975,1
1921,48:59.8,21:01.0,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,42445,Customer,1969,0
291,49:04.9,53:56.0,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42416,Subscriber,1975,1
146,51:11.0,53:37.1,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,42595,Subscriber,1989,1
1889,52:18.2,23:47.6,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42403,Subscriber,1989,1
393,54:04.2,00:37.6,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42623,Subscriber,1989,1
376,54:50.3,01:07.0,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,42138,Subscriber,1971,2
288,56:44.5,01:32.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42529,Subscriber,1977,2
186,57:23.6,00:29.6,3275,Columbus Drive,40.7183552,-74.03891444,3185,City Hall,40.7177325,-74.043845,42302,Subscriber,1978,1
137,59:11.6,01:29.0,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42144,Subscriber,1975,1
130,01:27.3,03:37.7,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.74871595,-74.0404433,42610,Subscriber,1990,1
799,03:44.7,17:03.9,3185,City Hall,40.7177325,-74.043845,3280,Astor Place,40.7192822,-74.07126188,42577,Subscriber,1962,1
129,06:26.9,08:36.3,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42144,Subscriber,1988,1
220,09:24.9,13:05.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42368,Subscriber,1988,2
447,10:26.9,17:54.7,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42377,Subscriber,1989,1
192,11:51.8,15:03.9,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42171,Subscriber,1978,1
178,12:37.7,15:36.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3279,Dixon Mills,40.72163014,-74.04996783,42210,Subscriber,1981,1
363,12:48.8,18:52.1,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42272,Customer,1969,0
209,13:12.2,16:41.4,3214,Essex Light Rail,40.7127742,-74.0364857,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42181,Subscriber,1984,1
468,14:11.6,21:59.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3199,Newport Pkwy,40.7287448,-74.0321082,42220,Customer,1996,1
448,14:26.0,21:54.1,3272,Jersey & 3rd,40.72333159,-74.04595256,3199,Newport Pkwy,40.7287448,-74.0321082,42458,Customer,1996,2
317,16:00.0,21:17.5,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42607,Subscriber,1973,2
205,19:10.1,22:35.4,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42327,Subscriber,1980,2
536,20:13.6,29:10.4,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42212,Subscriber,1994,1
170,22:00.2,24:51.0,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,42529,Subscriber,1990,2
497,23:59.9,32:17.7,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42144,Subscriber,1988,1
1001,25:05.0,41:46.7,3640,Journal Square,40.73367,-74.0625,3195,Sip Ave,40.7308971,-74.06391263,42486,Subscriber,1998,1
542,25:26.7,34:29.5,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,42545,Subscriber,1988,1
170,28:21.3,31:12.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42529,Subscriber,1990,2
462,31:32.6,39:15.0,3268,Lafayette Park,40.71346383,-74.06285852,3213,Van Vorst Park,40.71848892,-74.04772663,42239,Subscriber,1987,2
384,33:02.0,39:26.1,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42150,Subscriber,1996,2
452,33:38.2,41:10.8,3210,Pershing Field,40.74267714,-74.05178863,3640,Journal Square,40.73367,-74.0625,42246,Subscriber,1950,1
1968,35:09.5,07:58.0,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42636,Subscriber,1968,1
294,35:11.1,40:05.7,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42107,Subscriber,1956,2
298,35:28.4,40:27.4,3186,Grove St PATH,40.71958612,-74.04311746,3681,Grand St,40.71517768,-74.03768331,42432,Subscriber,1977,1
2346,35:56.9,15:03.8,3681,Grand St,40.71517768,-74.03768331,3184,Paulus Hook,40.7141454,-74.0335519,42546,Subscriber,1973,1
180,48:06.3,51:06.9,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42330,Subscriber,1989,0
506,51:17.9,59:44.8,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,42343,Subscriber,1977,1
437,53:40.2,00:57.8,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,42360,Subscriber,1975,1
435,54:24.3,01:39.9,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42322,Subscriber,1964,1
312,55:15.0,00:27.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42315,Subscriber,1988,2
308,55:23.0,00:31.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42389,Subscriber,1987,1
211,55:33.9,59:05.4,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3679,Bergen Ave,40.72210379,-74.071455,42365,Subscriber,1968,1
270,56:34.6,01:05.0,3639,Harborside,40.7192517,-74.034234,3273,Manila & 1st,40.72165072,-74.04288411,42211,Subscriber,1991,2
369,56:36.5,02:45.8,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,42167,Subscriber,1982,1
222,57:32.6,01:15.3,3677,Glenwood Ave,40.72755147,-74.07106072,3677,Glenwood Ave,40.72755147,-74.07106072,42414,Customer,1990,2
407,00:17.0,07:04.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3272,Jersey & 3rd,40.72333159,-74.04595256,42447,Subscriber,1958,1
282,02:25.6,07:08.5,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,42127,Subscriber,1980,1
542,09:48.9,18:51.4,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,42607,Subscriber,1971,1
773,10:07.2,23:00.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42636,Subscriber,1968,1
316,11:53.4,17:10.2,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42418,Subscriber,1967,1
237,12:11.0,16:08.3,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42315,Subscriber,1958,2
278,13:35.5,18:14.5,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,42106,Subscriber,1960,1
243,17:32.8,21:36.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,42194,Subscriber,1958,1
608,19:05.5,29:13.9,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,42536,Subscriber,1969,1
2070,21:30.8,56:01.6,3202,Newport PATH,40.7272235,-74.0337589,3192,Liberty Light Rail,40.7112423,-74.0557013,42533,Customer,1994,2
2019,21:50.2,55:30.2,3202,Newport PATH,40.7272235,-74.0337589,3192,Liberty Light Rail,40.7112423,-74.0557013,42117,Customer,1991,1
255,21:54.3,26:10.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42163,Subscriber,1983,1
1349,26:05.6,48:34.9,3199,Newport Pkwy,40.7287448,-74.0321082,3272,Jersey & 3rd,40.72333159,-74.04595256,42636,Subscriber,1968,1
196,30:06.4,33:22.5,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42299,Subscriber,1980,1
497,31:34.7,39:51.9,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42302,Customer,1989,1
206,33:03.4,36:29.5,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42347,Subscriber,1970,2
276,34:47.9,39:24.6,3209,Brunswick St,40.7241765,-74.0506564,3273,Manila & 1st,40.72165072,-74.04288411,42614,Subscriber,1989,1
449,35:51.4,43:20.7,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,42144,Subscriber,1985,1
428,36:17.1,43:25.3,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42573,Subscriber,1989,1
1044,36:29.7,53:54.6,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,42575,Subscriber,1971,1
253,40:40.8,44:54.5,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,42328,Subscriber,1989,1
891,41:26.3,56:17.8,3210,Pershing Field,40.74267714,-74.05178863,3186,Grove St PATH,40.71958612,-74.04311746,42488,Customer,1989,1
496,45:09.6,53:26.0,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42623,Subscriber,1975,1
1461,45:29.4,09:51.1,3202,Newport PATH,40.7272235,-74.0337589,3269,Brunswick & 6th,40.72601173,-74.05038893,42123,Subscriber,1982,2
305,45:37.2,50:42.4,3273,Manila & 1st,40.72165072,-74.04288411,3209,Brunswick St,40.7241765,-74.0506564,42211,Subscriber,1989,1
481,49:26.7,57:28.0,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42358,Subscriber,1988,1
293,50:25.2,55:18.4,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42150,Subscriber,1993,1
324,51:02.8,56:27.8,3638,Washington St,40.7242941,-74.0354826,3272,Jersey & 3rd,40.72333159,-74.04595256,42255,Subscriber,1993,2
398,53:11.6,59:49.9,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42365,Subscriber,1986,1
2193,53:43.4,30:16.8,3677,Glenwood Ave,40.72755147,-74.07106072,3184,Paulus Hook,40.7141454,-74.0335519,42468,Subscriber,1959,1
417,55:11.2,02:09.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,42636,Subscriber,1968,1
207,58:53.0,02:20.3,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,42168,Subscriber,1980,2
431,59:18.9,06:30.3,3483,Montgomery St,40.71942,-74.05099,3194,McGinley Square,40.72533993,-74.06762213,42550,Subscriber,2000,1
501,02:15.3,10:36.7,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42201,Subscriber,1969,2
253,08:14.3,12:27.8,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,42421,Subscriber,1976,1
140,08:23.9,10:43.9,3481,York St,40.71649,-74.04105,3681,Grand St,40.71517768,-74.03768331,42257,Subscriber,1986,1
359,20:36.7,26:35.7,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42526,Subscriber,1983,2
264,24:31.5,28:55.7,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42399,Subscriber,1968,1
1719,26:57.5,55:36.7,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42353,Subscriber,1991,1
515,28:34.1,37:09.5,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42144,Subscriber,1985,1
443,28:48.8,36:12.1,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42497,Subscriber,1964,1
1344,31:16.1,53:40.7,3184,Paulus Hook,40.7141454,-74.0335519,3677,Glenwood Ave,40.72755147,-74.07106072,42106,Subscriber,1959,1
263,31:17.6,35:41.1,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,42168,Subscriber,1993,2
250,31:27.9,35:38.3,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,42265,Subscriber,1990,1
80,34:35.1,35:55.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3272,Jersey & 3rd,40.72333159,-74.04595256,42617,Subscriber,1976,2
284,34:39.6,39:24.1,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,42128,Subscriber,1978,1
465,36:43.5,44:28.5,3203,Hamilton Park,40.72759597,-74.04424731,3681,Grand St,40.71517768,-74.03768331,42535,Subscriber,1993,1
188,37:35.7,40:43.9,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42210,Subscriber,1975,1
