tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
226,04:50.2,08:37.0,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,29444,Subscriber,1984,2
377,16:01.7,22:19.1,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,26305,Subscriber,1989,2
288,17:33.9,22:22.4,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29268,Customer,1989,1
435,32:05.9,39:21.1,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,29278,Customer,1969,0
231,46:19.7,50:11.3,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29276,Subscriber,1983,2
437,47:21.1,54:38.7,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,26261,Subscriber,1990,1
438,59:19.6,06:38.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,29120,Customer,1969,0
403,59:31.6,06:15.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,26182,Customer,1969,0
395,59:34.4,06:10.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,29601,Customer,1969,0
423,59:39.4,06:42.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,26268,Customer,1969,0
1227,07:07.6,27:34.8,3186,Grove St PATH,40.71958612,-74.04311746,3280,Astor Place,40.7192822,-74.07126188,29467,Subscriber,1976,1
360,09:20.5,15:21.5,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,29290,Subscriber,1984,1
478,12:29.1,20:28.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,26155,Subscriber,1963,1
446,13:09.7,20:36.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,29673,Subscriber,1964,2
583,15:53.5,25:36.7,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,26250,Customer,1990,2
343,26:49.3,32:32.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,26283,Subscriber,1980,1
198,27:30.3,30:48.3,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29456,Subscriber,1960,1
324,28:29.8,33:54.1,3639,Harborside,40.7192517,-74.034234,3272,Jersey & 3rd,40.72333159,-74.04595256,26219,Customer,1992,1
406,28:40.9,35:27.2,3639,Harborside,40.7192517,-74.034234,3272,Jersey & 3rd,40.72333159,-74.04595256,26301,Subscriber,1993,2
310,33:00.2,38:10.9,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,29629,Subscriber,1977,1
694,33:33.2,45:07.3,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,26161,Subscriber,1988,2
654,34:13.3,45:07.7,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,29673,Customer,1969,0
170,34:18.0,37:08.0,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,29654,Subscriber,1994,2
216,58:42.4,02:18.7,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,29677,Subscriber,1958,1
256,02:33.1,06:49.6,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,26215,Subscriber,1987,1
225,03:20.4,07:06.3,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,29284,Customer,1969,0
400,18:42.8,25:23.3,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29206,Subscriber,1988,2
137,20:21.0,22:38.5,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26270,Subscriber,1975,1
659,43:43.2,54:42.4,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,29451,Subscriber,1977,1
284,44:31.3,49:15.7,3213,Van Vorst Park,40.71848892,-74.04772663,3270,Jersey & 6th St,40.72528911,-74.04557168,29228,Customer,1993,2
132,56:26.4,58:39.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,29126,Subscriber,1988,2
117,56:38.4,58:35.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,29205,Subscriber,1987,1
1040,58:52.7,16:13.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,29240,Subscriber,1994,2
759,00:37.8,13:16.8,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,26238,Customer,1985,1
145,14:59.4,17:24.8,3640,Journal Square,40.73367,-74.0625,3206,Hilltop,40.7311689,-74.0575736,29531,Subscriber,1991,1
820,15:55.5,29:35.9,3211,Newark Ave,40.72152515,-74.04630454,3268,Lafayette Park,40.71346383,-74.06285852,26431,Subscriber,1989,1
228,17:14.6,21:02.9,3187,Warren St,40.7211236,-74.03805095,3185,City Hall,40.7177325,-74.043845,29551,Subscriber,1988,1
725,35:31.8,47:37.2,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,29299,Subscriber,1988,1
267,38:23.0,42:50.3,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,29444,Subscriber,1986,2
173,01:42.6,04:36.4,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26180,Subscriber,1990,1
179,16:56.7,19:56.6,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,29264,Customer,1989,1
431,24:18.2,31:29.2,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,29488,Subscriber,1987,1
466,59:10.2,06:56.3,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29251,Subscriber,1964,1
283,22:22.4,27:06.2,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.7308971,-74.06391263,29219,Subscriber,1963,2
664,34:00.2,45:04.4,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,29629,Customer,1969,0
353,54:10.3,00:04.3,3207,Oakland Ave,40.7376037,-74.0524783,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,26164,Subscriber,1982,1
549,09:05.7,18:15.0,3194,McGinley Square,40.72533993,-74.06762213,3186,Grove St PATH,40.71958612,-74.04311746,26228,Subscriber,1985,1
288,43:04.5,47:52.7,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29219,Subscriber,1970,1
254,45:48.8,50:03.8,3206,Hilltop,40.7311689,-74.0575736,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29531,Subscriber,1988,1
1323,49:17.2,11:21.1,3207,Oakland Ave,40.7376037,-74.0524783,3276,Marin Light Rail,40.71458404,-74.04281706,26179,Subscriber,1984,2
565,01:45.6,11:11.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,29441,Subscriber,1982,2
1101,10:35.6,28:57.5,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,29206,Customer,1969,0
943,12:03.9,27:46.9,3220,5 Corners Library,40.73496102,-74.05950308,3202,Newport PATH,40.7272235,-74.0337589,29247,Subscriber,1992,1
639,31:24.7,42:04.4,3196,Riverview Park,40.7443187,-74.0439909,3269,Brunswick & 6th,40.72601173,-74.05038893,29548,Subscriber,1968,1
133,38:09.4,40:22.8,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,26228,Subscriber,1987,1
62,43:04.1,44:06.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3211,Newark Ave,40.72152515,-74.04630454,26219,Subscriber,1987,1
68,46:27.6,47:36.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3211,Newark Ave,40.72152515,-74.04630454,29296,Subscriber,1987,1
255,48:28.7,52:44.6,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29512,Subscriber,1980,2
102,49:21.0,51:03.0,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29286,Subscriber,1971,2
67,50:05.0,51:12.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3211,Newark Ave,40.72152515,-74.04630454,29479,Subscriber,1987,1
492,51:12.7,59:24.9,3213,Van Vorst Park,40.71848892,-74.04772663,3202,Newport PATH,40.7272235,-74.0337589,29489,Subscriber,1969,1
160,51:17.5,53:57.6,3211,Newark Ave,40.72152515,-74.04630454,3483,Montgomery St,40.71942,-74.05099,29479,Subscriber,1987,1
244,09:45.3,13:49.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,26305,Subscriber,1988,2
336,53:00.5,58:36.6,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,29532,Subscriber,1984,2
344,53:35.3,59:20.0,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29629,Subscriber,1979,1
286,55:46.7,00:33.2,3186,Grove St PATH,40.71958612,-74.04311746,3638,Washington St,40.7242941,-74.0354826,29512,Subscriber,1995,1
271,57:25.7,01:56.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29548,Subscriber,1970,1
1040,03:55.3,21:16.0,3202,Newport PATH,40.7272235,-74.0337589,3267,Morris Canal,40.71241882,-74.03852552,29489,Subscriber,1957,1
321,16:54.3,22:15.8,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,29239,Subscriber,1966,1
228,17:43.7,21:32.1,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29222,Subscriber,1973,2
210,17:46.6,21:17.4,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29441,Subscriber,1976,1
225,23:18.9,27:04.4,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29305,Subscriber,1989,1
340,24:31.7,30:12.1,3638,Washington St,40.7242941,-74.0354826,3184,Paulus Hook,40.7141454,-74.0335519,26210,Subscriber,1989,1
260,29:10.8,33:31.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3638,Washington St,40.7242941,-74.0354826,29444,Subscriber,1986,2
104,30:34.6,32:19.1,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,29283,Subscriber,1985,1
135,31:22.0,33:37.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29620,Subscriber,1967,2
202,38:49.1,42:11.1,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29452,Subscriber,1992,2
210,38:53.6,42:24.0,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29287,Subscriber,1989,1
196,38:54.7,42:11.0,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29206,Subscriber,1991,2
244,40:15.4,44:20.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3275,Columbus Drive,40.7183552,-74.03891444,29253,Subscriber,1967,1
366,41:29.6,47:35.9,3279,Dixon Mills,40.72163014,-74.04996783,3639,Harborside,40.7192517,-74.034234,29235,Subscriber,1986,1
284,43:54.1,48:38.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,26308,Subscriber,1989,2
174,45:44.1,48:38.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29456,Subscriber,1960,1
729,47:09.2,59:18.4,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,29247,Subscriber,1991,1
493,49:53.0,58:06.6,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,26163,Customer,1969,0
275,51:44.5,56:20.3,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,29239,Subscriber,1966,1
331,54:34.3,00:05.8,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,29573,Subscriber,1980,1
314,54:35.1,59:49.7,3205,JC Medical Center,40.71653978,-74.04963791,3279,Dixon Mills,40.72163014,-74.04996783,29578,Subscriber,1988,1
178,00:26.9,03:25.0,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29475,Subscriber,1980,1
292,02:17.3,07:09.7,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,26305,Subscriber,1988,2
427,03:42.7,10:49.7,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,26226,Subscriber,1984,2
156,07:51.3,10:28.1,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,29489,Subscriber,1990,1
704,08:49.0,20:33.6,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,29273,Subscriber,1991,1
297,09:05.0,14:02.2,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,26300,Subscriber,1973,2
315,09:36.1,14:51.8,3212,Christ Hospital,40.73478582,-74.05044364,3640,Journal Square,40.73367,-74.0625,29523,Subscriber,1991,2
5075,11:39.6,36:15.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3203,Hamilton Park,40.72759597,-74.04424731,26243,Customer,1969,0
5077,11:40.9,36:18.2,3270,Jersey & 6th St,40.72528911,-74.04557168,3203,Hamilton Park,40.72759597,-74.04424731,26253,Customer,1969,0
853,12:30.2,26:44.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3196,Riverview Park,40.7443187,-74.0439909,26291,Subscriber,1968,1
203,18:01.9,21:25.7,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.71241882,-74.03852552,29455,Subscriber,1990,1
307,24:52.7,30:00.2,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,29435,Subscriber,1990,1
265,26:38.5,31:04.3,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.7183552,-74.03891444,29591,Subscriber,1989,1
212,28:21.9,31:54.5,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,29276,Subscriber,1985,1
436,30:23.8,37:40.3,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,29621,Subscriber,1957,1
434,30:24.0,37:38.1,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,29246,Subscriber,1956,1
422,31:16.7,38:19.0,3279,Dixon Mills,40.72163014,-74.04996783,3270,Jersey & 6th St,40.72528911,-74.04557168,29578,Subscriber,1988,1
398,34:02.9,40:41.1,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29512,Customer,1969,0
399,34:03.1,40:42.9,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29600,Customer,1969,0
412,34:12.0,41:04.7,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29120,Customer,1969,0
370,34:25.8,40:35.9,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,26182,Customer,1969,0
114,38:15.8,40:10.2,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,29283,Subscriber,1985,1
1092,38:28.4,56:40.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3272,Jersey & 3rd,40.72333159,-74.04595256,29578,Subscriber,1988,1
801,38:43.4,52:05.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3681,Grand St,40.71517768,-74.03768331,29534,Subscriber,1990,2
748,39:36.3,52:05.1,3269,Brunswick & 6th,40.72601173,-74.05038893,3681,Grand St,40.71517768,-74.03768331,26305,Subscriber,1989,1
222,40:33.5,44:15.8,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,29205,Subscriber,1989,1
348,45:22.8,51:10.9,3638,Washington St,40.7242941,-74.0354826,3278,Monmouth and 6th,40.72568548,-74.04879034,29444,Subscriber,1986,2
320,47:14.5,52:34.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,29228,Subscriber,1973,1
319,47:23.2,52:43.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,29480,Subscriber,1972,1
229,47:41.6,51:31.0,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29548,Subscriber,1988,1
214,47:48.4,51:22.7,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29620,Subscriber,1989,2
337,48:38.2,54:16.0,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,29245,Subscriber,1991,2
280,49:30.8,54:11.3,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,29580,Subscriber,1981,1
255,51:16.9,55:32.7,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29680,Subscriber,1975,1
592,54:46.9,04:39.4,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,26269,Subscriber,1958,1
280,55:30.7,00:11.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26272,Subscriber,1988,2
174,59:11.8,02:06.2,3203,Hamilton Park,40.72759597,-74.04424731,3278,Monmouth and 6th,40.72568548,-74.04879034,26226,Subscriber,1983,2
876,00:11.1,14:48.1,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,29580,Subscriber,1988,1
251,02:30.1,06:41.9,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,26314,Subscriber,1977,2
184,02:50.2,05:55.1,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,26306,Subscriber,1978,1
874,03:14.1,17:49.0,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,29523,Subscriber,1979,2
258,06:14.7,10:33.5,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,26295,Subscriber,1968,1
2133,07:53.6,43:27.3,3186,Grove St PATH,40.71958612,-74.04311746,3273,Manila & 1st,40.72165072,-74.04288411,29680,Subscriber,1968,2
558,10:10.8,19:29.3,3279,Dixon Mills,40.72163014,-74.04996783,3681,Grand St,40.71517768,-74.03768331,29548,Customer,1991,2
547,10:22.2,19:29.3,3279,Dixon Mills,40.72163014,-74.04996783,3681,Grand St,40.71517768,-74.03768331,26270,Customer,1989,1
295,12:30.0,17:25.1,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,26300,Subscriber,1973,2
1809,13:59.7,44:09.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,26155,Subscriber,1991,1
254,14:30.6,18:45.2,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,29537,Subscriber,1968,0
677,14:33.8,25:50.9,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,26179,Subscriber,1992,2
516,18:12.9,26:49.0,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,26276,Subscriber,1981,1
250,23:30.3,27:40.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26283,Subscriber,1980,1
383,24:13.4,30:36.9,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958612,-74.04311746,26244,Subscriber,1995,1
185,29:43.4,32:49.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3279,Dixon Mills,40.72163014,-74.04996783,26301,Subscriber,1971,1
204,30:18.6,33:43.1,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,29677,Subscriber,1968,1
289,30:48.7,35:37.9,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,29270,Subscriber,1991,1
257,33:25.5,37:42.7,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,29586,Subscriber,1989,2
253,33:54.9,38:08.5,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29283,Subscriber,1989,1
251,33:58.4,38:10.3,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29197,Subscriber,1992,2
218,34:33.5,38:11.7,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29206,Subscriber,1991,2
364,39:51.2,45:55.7,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,29467,Subscriber,1987,1
151,41:56.5,44:28.4,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,26283,Subscriber,1967,1
386,43:29.3,49:55.9,3194,McGinley Square,40.72533993,-74.06762213,3640,Journal Square,40.73367,-74.0625,29199,Subscriber,1987,1
339,44:49.8,50:29.4,3194,McGinley Square,40.72533993,-74.06762213,3206,Hilltop,40.7311689,-74.0575736,29584,Subscriber,1978,1
811,45:15.1,58:46.9,3214,Essex Light Rail,40.7127742,-74.0364857,3278,Monmouth and 6th,40.72568548,-74.04879034,29634,Customer,1969,0
3442,48:10.1,45:32.7,3679,Bergen Ave,40.72210379,-74.071455,3679,Bergen Ave,40.72210379,-74.071455,29219,Customer,1994,1
500,51:37.0,59:57.4,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,26195,Subscriber,1980,1
119,01:09.4,03:09.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3270,Jersey & 6th St,40.72528911,-74.04557168,26215,Subscriber,1978,1
130,06:04.4,08:15.0,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,26306,Subscriber,1978,1
419,08:36.8,15:36.3,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26243,Subscriber,1988,2
97,10:21.9,11:59.1,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,26219,Subscriber,1978,1
347,11:39.1,17:26.4,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,29674,Subscriber,1961,2
345,13:40.7,19:26.4,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,29228,Subscriber,1981,1
218,15:04.8,18:43.6,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29283,Subscriber,1978,1
1858,16:56.3,47:54.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,29459,Customer,1969,0
393,18:01.4,24:34.6,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26314,Subscriber,1984,2
144,18:26.2,20:50.4,3273,Manila & 1st,40.72165072,-74.04288411,3272,Jersey & 3rd,40.72333159,-74.04595256,29678,Subscriber,1963,1
202,18:36.8,21:58.9,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26196,Subscriber,1964,2
334,18:56.2,24:30.5,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26253,Subscriber,1977,1
365,19:23.5,25:29.2,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,26269,Subscriber,1990,1
292,22:09.9,27:02.7,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29668,Subscriber,1984,1
883,22:35.0,37:18.5,3678,Fairmount Ave,40.72572614,-74.07195926,3210,Pershing Field,40.74267714,-74.05178863,26254,Subscriber,1970,1
72,23:50.0,25:02.8,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,29591,Subscriber,1978,1
203,25:00.5,28:23.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3187,Warren St,40.7211236,-74.03805095,29678,Subscriber,1963,1
333,28:45.3,34:18.5,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,29245,Subscriber,1953,1
274,28:50.2,33:24.4,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,29126,Subscriber,1988,2
258,28:54.0,33:13.0,3639,Harborside,40.7192517,-74.034234,3681,Grand St,40.71517768,-74.03768331,29247,Subscriber,1987,1
455,34:12.2,41:47.8,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517768,-74.03768331,29246,Subscriber,1956,1
447,34:19.6,41:47.1,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517768,-74.03768331,29621,Subscriber,1957,1
179,38:53.6,41:53.6,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,29462,Subscriber,1985,2
203,40:25.7,43:48.9,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,29673,Subscriber,1978,1
341,41:35.4,47:17.2,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,26305,Subscriber,1989,1
341,41:42.6,47:23.9,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,29534,Subscriber,1990,2
530,45:16.1,54:06.1,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,29581,Customer,1992,2
490,45:50.2,54:00.6,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,29223,Customer,1992,1
386,46:07.4,52:34.3,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,29639,Subscriber,1978,1
1135,48:24.0,07:19.6,3267,Morris Canal,40.71241882,-74.03852552,3207,Oakland Ave,40.7376037,-74.0524783,29455,Subscriber,1960,1
